smiles,pKa,n_candidates,chosen,chosen_kind,has_acid_and_base,chosen_plausible,alt_site_fits,n_atoms,size_bin
CCCCOc1cc(C(=O)NCC[NH+](CC)CC)c2ccccc2n1,8.85,2,tert_amine,base,False,True,,25,22-30
CCCCOc1ccc(-c2ccc(-c3ccccc3Cl)n2Cc2cccc(N)n2)cc1,6.86,2,pyridine_N,base,False,True,,31,>30
CCCCOc1ccc(C(=O)[O-])cc1,4.48,1,carboxylic_acid,acid,False,True,,14,<15
CCCCOc1ccc(O)cc1,10.23,1,phenol,acid,False,True,,12,<15
CCCCOc1ccc(OCCC[NH+]2CCOCC2)cc1,6.24,1,tert_amine,base,False,False,,21,15-22
CCCCOc1cccc(C(=O)[O-])c1,4.25,1,carboxylic_acid,acid,False,True,,14,<15
CCCCOc1noc2c1C[NH2+]CC2,7.6,2,sec_amine,base,False,True,pyridine_N,14,<15
CCCCS,10.78,1,thiol,acid,False,True,,5,<15
CCCCSC1=[NH+]CCN1,9.0,1,amidine,base,False,True,,10,<15
CCCCSCC(=O)[O-],3.81,1,carboxylic_acid,acid,False,True,,9,<15
CCCCSCC[NH+](CC)CC,8.43,1,tert_amine,base,False,True,,12,<15
CCCCSCC[NH3+],8.37,1,prim_amine,base,False,True,,8,<15
CCCC[C@@]1(C2CCCC2)Cc2cc(OCC(=O)[O-])c(Cl)c(Cl)c2C1=O,3.9,1,carboxylic_acid,acid,False,True,,26,22-30
CCCC[C@@]1(C2CCCC2)Cc2cc(OCCCC(=O)[O-])c(Cl)c(Cl)c2C1=O,4.4,1,carboxylic_acid,acid,False,True,,28,22-30
CCCC[C@]1(C2CCCC2)Cc2cc(OCC(=O)[O-])c(Cl)c(Cl)c2C1=O,3.9,1,carboxylic_acid,acid,False,True,,26,22-30
CCCC[C@]1(C2CCCC2)Cc2cc(OCCCC(=O)[O-])c(Cl)c(Cl)c2C1=O,4.4,1,carboxylic_acid,acid,False,True,,28,22-30
CCCC[NH+](C)C,10.03,1,tert_amine,base,False,True,,7,<15
CCCC[NH+](CC(C)O)CC(C)O,9.3,1,tert_amine,base,False,True,,13,<15
CCCC[NH+](CC1CO1)CC1CO1,6.91,1,tert_amine,base,False,True,,13,<15
CCCC[NH+](CCCC)CCCC,10.8,1,tert_amine,base,False,True,,13,<15
CCCC[NH+](CCCl)CCCl,6.63,1,tert_amine,base,False,True,,11,<15
CCCC[NH+]1CCCC1,10.36,1,tert_amine,base,False,True,,9,<15
CCCC[NH+]1CCCC1C,10.65,1,tert_amine,base,False,True,,10,<15
CCCC[NH+]1CCCCC1,10.47,1,tert_amine,base,False,True,,10,<15
CCCC[NH+]1CCCCC1C,10.7,1,tert_amine,base,False,True,,11,<15
CCCC[NH+]1CCCCC1C(=O)Nc1c(C)cccc1C,7.715,2,tert_amine,base,False,True,,21,15-22
CCCC[NH+]=C(N)[NH+]=C(N)Nc1ccc(Cl)cc1,10.78,3,guanidine,base,False,True,amidine,18,15-22
CCCC[NH+]=C1Nc2ccccc2C(C)N1,10.7,3,guanidine,base,False,True,amidine,16,15-22
CCCC[NH2+]C,10.8,1,sec_amine,base,False,True,,6,<15
CCCC[NH2+]CC(=O)Nc1c(C)cccc1C,8.04,2,sec_amine,base,False,True,,17,15-22
CCCC[NH2+]CCCC,11.29,1,sec_amine,base,False,True,,9,<15
CCCC[NH2+]Cc1ccc(C)cc1,9.98,1,sec_amine,base,False,True,,13,<15
CCCC[NH2+]Cc1ccccc1,9.46,1,sec_amine,base,False,True,,12,<15
CCCC[NH3+],10.723333,1,prim_amine,base,False,True,,5,<15
CCCCc1c(-c2ccccc2)[nH][nH]c1=O,8.2,1,aromatic_lactam,acid,False,True,,16,15-22
CCCCc1c(C)nc(NCC)[nH]c1=O,8.04,3,aromatic_lactam,acid,True,True,,15,<15
CCCCc1c([O-])n(-c2ccccc2)n(-c2ccccc2)c1=O,4.5,1,phenol,acid,False,False,,23,22-30
CCCCc1cc(Cl)cc(Cl)c1O,8.1,1,phenol,acid,False,True,,13,<15
CCCCc1ccc(C(=O)[O-])nc1,5.7,2,carboxylic_acid,acid,True,True,pyridine_N,13,<15
CCCCc1ccccc1N,4.26,1,aniline,base,False,True,,11,<15
CCCCc1nc(Cl)c(CC(=O)OC)n1Cc1ccc(NC(=O)c2ccc(Cl)cc2)cc1,4.5,2,pyridine_N,base,False,True,aniline_sec,32,>30
CCCCc1nc(N)c2ncsc2n1,3.49,2,pyridine_N,base,False,True,aniline,14,<15
CCCCn1cc(C[NH2+][C@H]2[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]2O)nn1,7.2,1,sec_amine,base,False,False,,22,15-22
CCCCn1ccnc1,7.14,1,pyridine_N,base,False,True,,9,<15
CCCCn1cnc2ccccc21,5.31,1,pyridine_N,base,False,True,,13,<15
CCCN(C)N,7.35,2,prim_amine,base,False,False,tert_amine,6,<15
CCCN(C)N(C)CCC,7.05,1,tert_amine,base,False,True,,10,<15
CCCN(C)c1ccccc1,5.67,1,aniline_tert,base,False,True,,11,<15
CCCN(C1=[NH+]CCN1)c1c(Br)cccc1Br,11.0,3,guanidine,base,False,True,amidine,17,15-22
CCCN(CC)c1ccccc1,6.39,1,aniline_tert,base,False,True,,12,<15
CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@@H]2[NH2+]CCN(Cc3ccccc3)C2=O)c1,6.0,1,sec_amine,base,False,False,,45,>30
CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@@H]2[NH2+]CN(Cc3ccccc3)C2=O)c1,3.6,1,sec_amine,base,False,False,,44,>30
CCCN(CCC)C(=O)c1cccc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)C[NH2+]C2CC2)c1,8.4,1,sec_amine,base,False,True,,33,>30
CCCN(CCC)C(=O)c1cccc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)[C@H]2CCC[NH2+]2)c1,9.6,1,sec_amine,base,False,True,,33,>30
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)[O-])cc1,3.4,1,carboxylic_acid,acid,False,True,,19,15-22
CCCN(CCC)c1ccccc1,6.13,1,aniline_tert,base,False,True,,13,<15
CCCN(N)CCC,7.0,2,prim_amine,base,False,False,tert_amine,8,<15
CCCN1C=CC(=CC=C2C=CC(=O)C=C2)C=C1,8.5,1,tert_amine,base,False,True,,18,15-22
CCCN=C1Nc2cccc(Cl)c2S(=O)(=O)N1,9.54,4,sulfonamide_2,acid,True,True,amidine,17,15-22
CCCNC(=O)Cn1cccc([O-])c1=O,8.75,1,phenol,acid,False,True,,15,<15
CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,4.9,1,sulfonamide_2,acid,False,False,,17,15-22
CCCNC(=O)c1ccc(-c2ccc(-c3ccccc3)n2Cc2cccc(N)n2)cc1,6.86,2,pyridine_N,base,False,True,,31,>30
CCCNN,7.92,2,prim_amine,base,False,True,sec_amine,5,<15
CCCNc1ccccc1,5.12,1,aniline_sec,base,False,True,,10,<15
CCCNc1ncnc2c1cnn2C,4.25,2,pyridine_N,base,False,True,aniline_sec,14,<15
CCCOC(=O)[C@@H]([NH3+])CCC(=O)NCCSC(C)=O,8.8,1,prim_amine,base,False,True,,19,15-22
CCCOC(=O)c1ccc(N)cc1,2.49,1,aniline,base,False,True,,13,<15
CCCOC(=O)c1ccc(O)cc1,8.3,1,phenol,acid,False,True,,13,<15
CCCOC(=O)c1ccc(OS(N)(=O)=O)cc1,8.03,1,sulfonamide_1,acid,False,True,,17,15-22
CCCOC(C(=O)OC1CC[NH+](C)CC1)(c1ccccc1)c1ccccc1,6.65,1,tert_amine,base,False,True,,27,22-30
CCCOCCCCCCn1cc(C[NH2+][C@H]2[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]2O)nn1,7.1,1,sec_amine,base,False,False,,28,22-30
CCCOc1ccc(-c2ccc(-c3ccccc3Cl)n2Cc2cccc(N)n2)cc1,6.86,2,pyridine_N,base,False,True,,30,22-30
CCCOc1ccc(C(=O)[O-])cc1,4.63,1,carboxylic_acid,acid,False,True,,13,<15
CCCOc1ccc(O)cc1,10.23,1,phenol,acid,False,True,,11,<15
CCCOc1ccccc1C(=O)[O-],4.24,1,carboxylic_acid,acid,False,True,,13,<15
CCCOc1noc2c1C[NH2+]CC2,7.6,2,sec_amine,base,False,True,pyridine_N,13,<15
CCCS,10.56,1,thiol,acid,False,True,,4,<15
CCCS(=O)(=O)n1c2c(c3cc(C(=O)N4CCC(C)CC4)ccc31)C[NH+](C1CCOC1)CC2,5.8,1,tert_amine,base,False,False,,33,>30
CCCS(=O)(=O)n1c2c(c3cc(C(=O)N4CCC(C)CC4)ccc31)C[NH+](C1CCOCC1)CC2,7.3,1,tert_amine,base,False,True,,34,>30
CCCSC(=O)CCCc1cnc[nH]1,7.55,1,pyridine_N,base,False,True,,14,<15
CCCSC(C)C(=O)[O-],3.82,1,carboxylic_acid,acid,False,True,,9,<15
CCCSCC(=O)[O-],3.77,1,carboxylic_acid,acid,False,True,,8,<15
CCCSCC[NH+](CC)CC,8.83,1,tert_amine,base,False,True,,11,<15
CCCSCC[NH3+],9.43,1,prim_amine,base,False,True,,7,<15
CCCSS/C(CCO)=C(/C)N(C=O)Cc1cnc(C)nc1N,5.52,2,pyridine_N,base,False,True,aniline,23,22-30
CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@@H](C)O)[NH+](C)C1,7.65,1,tert_amine,base,False,True,,27,22-30
CCC[NH+](C)C,9.62,1,tert_amine,base,False,True,,6,<15
CCC[NH+](CC(C)O)CC(C)O,8.9,1,tert_amine,base,False,True,,12,<15
CCC[NH+](CC(C)O)CC(O)CC,9.0,1,tert_amine,base,False,True,,13,<15
CCC[NH+](CC(O)CC)CC(O)CC,9.0,1,tert_amine,base,False,True,,14,<15
CCC[NH+](CC)C(CC)C(=O)Nc1c(C)cccc1C,6.62,2,tert_amine,base,False,True,aniline_sec,20,15-22
CCC[NH+](CCC)CC(=O)NC1c2ccccc2-c2ccccc21,7.28,1,tert_amine,base,False,True,,24,22-30
CCC[NH+](CCC)CC(=O)Nc1c(C)cccc1C,7.68,2,tert_amine,base,False,True,,19,15-22
CCC[NH+](CCC)CCC,10.47,1,tert_amine,base,False,True,,10,<15
CCC[NH+](CCC)CCCNC(=O)CN=O,9.54,1,tert_amine,base,False,True,,16,15-22
CCC[NH+](CCC)CCc1c[nH]c2ccccc12,8.6,1,tert_amine,base,False,True,,18,15-22
CCC[NH+](CCC)Cc1no[n+]([O-])c1C#N,5.46,2,tert_amine,base,False,False,pyridine_N,16,15-22
CCC[NH+](CCCl)CCCl,6.7,1,tert_amine,base,False,True,,10,<15
CCC[NH+](CCO)CC(C)O,8.9,1,tert_amine,base,False,True,,11,<15
CCC[NH+](CCO)CC(O)CC,9.0,1,tert_amine,base,False,True,,12,<15
CCC[NH+](CCc1c[nH]c2ccccc12)Cc1ccc(CCC(=O)N=O)cc1,7.9,1,tert_amine,base,False,True,,28,22-30
CCC[NH+]1CCCCC1,10.45,1,tert_amine,base,False,True,,9,<15
CCC[NH+]1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,8.07,2,tert_amine,base,False,True,,20,15-22
CCC[NH+]1CCN(c2ccc(C#N)cc2)CC1,7.78,2,tert_amine,base,False,True,,17,15-22
CCC[NH+]1CCN(c2ccc(C(F)(F)F)cc2)CC1,7.84,2,tert_amine,base,False,True,,19,15-22
CCC[NH+]1CCN(c2ccc(C(N)=O)cc2)CC1,7.84,2,tert_amine,base,False,True,,18,15-22
CCC[NH+]1CCN(c2ccc(C)cc2)CC1,7.92,2,tert_amine,base,False,True,,16,15-22
CCC[NH+]1CCN(c2ccc(Cl)cc2)CC1,7.83,2,tert_amine,base,False,True,,16,15-22
CCC[NH+]1CCN(c2ccc(OC)cc2)CC1,7.88,2,tert_amine,base,False,True,,17,15-22
CCC[NH+]1CCN(c2cccc(C#N)c2)CC1,7.67,2,tert_amine,base,False,True,,17,15-22
CCC[NH+]1CCN(c2cccc(C(F)(F)F)c2)CC1,7.81,2,tert_amine,base,False,True,,19,15-22
CCC[NH+]1CCN(c2cccc(C(N)=O)c2)CC1,7.76,2,tert_amine,base,False,True,,18,15-22
CCC[NH+]1CCN(c2cccc(C)c2)CC1,7.83,2,tert_amine,base,False,True,,16,15-22
CCC[NH+]1CCN(c2cccc(Cl)c2)CC1,7.83,2,tert_amine,base,False,True,,16,15-22
CCC[NH+]1CCN(c2cccc(OC)c2)CC1,7.86,2,tert_amine,base,False,True,,17,15-22
CCC[NH+]1CCN(c2ccccc2)CC1,7.96,2,tert_amine,base,False,True,,15,<15
CCC[NH+]1CCN(c2ccccc2C#N)CC1,7.92,2,tert_amine,base,False,True,,17,15-22
CCC[NH+]1CCN(c2ccccc2C(F)(F)F)CC1,8.8,2,tert_amine,base,False,True,,19,15-22
CCC[NH+]1CCN(c2ccccc2C(N)=O)CC1,8.14,2,tert_amine,base,False,True,,18,15-22
CCC[NH+]1CCN(c2ccccc2C)CC1,8.39,2,tert_amine,base,False,True,,16,15-22
CCC[NH+]1CCN(c2ccccc2Cl)CC1,8.07,2,tert_amine,base,False,True,,16,15-22
CCC[NH+]1CCN(c2ccccc2OC)CC1,8.29,2,tert_amine,base,False,True,,17,15-22
CCC[NH+]1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,8.78,1,tert_amine,base,False,True,,22,15-22
CCC[NH+]=C(N)[NH+]=C(N)Nc1ccc(Cl)cc1,10.78,3,guanidine,base,False,True,amidine,17,15-22
CCC[NH+]=C1Nc2ccccc2C(C)N1,10.7,3,guanidine,base,False,True,amidine,15,<15
CCC[NH2+]C(C)(C)P(=O)(OCC)OCC,6.99,1,sec_amine,base,False,False,,15,<15
CCC[NH2+]C(C)C,10.96,1,sec_amine,base,False,True,,7,<15
CCC[NH2+]C(C)C(=O)Nc1ccccc1C,7.673333,2,sec_amine,base,False,True,,16,15-22
CCC[NH2+]C1c2ccccc2C=Cc2ccccc21,8.9,1,sec_amine,base,False,True,,19,15-22
CCC[NH2+]CC(=O)Nc1c(C)cccc1C,8.01,2,sec_amine,base,False,True,,16,15-22
CCC[NH2+]CC(O)COc1ccccc1C(=O)CCc1ccccc1,9.27,1,sec_amine,base,False,True,,25,22-30
CCC[NH2+]CCC,11.02,1,sec_amine,base,False,True,,7,<15
CCC[NH2+]Cc1ccc(C)cc1,9.98,1,sec_amine,base,False,True,,12,<15
CCC[NH2+]Cc1ccccc1,9.62,1,sec_amine,base,False,True,,11,<15
CCC[NH3+],10.675,1,prim_amine,base,False,True,,4,<15
CCC[n+]1cccc2c(O)cccc21,6.06,1,phenol,acid,False,False,,14,<15
CCC[n+]1cccc2cc([O-])ccc21,7.08,1,phenol,acid,False,True,,14,<15
CCCc1[nH]cc[nH+]1,8.02,1,pyridine_N,base,False,False,,8,<15
CCCc1c(-c2ccccc2)[nH][nH]c1=O,8.0,1,aromatic_lactam,acid,False,True,,15,<15
CCCc1cc(Cl)cc(Cl)c1O,8.1,1,phenol,acid,False,True,,12,<15
CCCc1ccc(CCC[NH+](C)C)cc1,10.54,1,tert_amine,base,False,True,,15,<15
CCCc1ccc(O)c(-c2cc(CCC)ccc2O)c1,9.3,1,phenol,acid,False,True,,20,15-22
CCCc1ccccc1N,4.36,1,aniline,base,False,True,,10,<15
CCCc1ccccn1,5.97,1,pyridine_N,base,False,True,,9,<15
CCCc1ccnc2c1ccc1cccnc12,5.45,1,pyridine_N,base,False,True,,17,15-22
CCCc1nc2ccc(OCC)cc2[nH]1,6.12,1,pyridine_N,base,False,True,,15,<15
CCCc1ncnc2c(O)cccc12,8.82,2,phenol,acid,True,True,,14,<15
CCCc1nn[n-]n1,5.61,1,tetrazole_2,acid,False,True,,8,<15
CCCc1oc2ccccc2c(=O)c1C(=O)c1cc(I)c([O-])c(I)c1,4.89,1,phenol,acid,False,False,,25,22-30
CCCc1oc2ccccc2c(=O)c1C(=O)c1ccc(O)cc1,7.74,1,phenol,acid,False,True,,23,22-30
CCCn1ccnc1C,8.2,1,pyridine_N,base,False,False,,9,<15
CCCn1ccnc1C=O,5.15,1,pyridine_N,base,False,True,,10,<15
CCCn1ccnc1CO,7.04,1,pyridine_N,base,False,True,,10,<15
CCCn1cnc2ccccc21,5.46,1,pyridine_N,base,False,True,,12,<15
CCCn1cncn1,2.36,1,pyridine_N,base,False,True,,8,<15
CCN(C(=O)Cc1ccc(OC)cc1)C1CC[NH+](C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1,7.8,1,tert_amine,base,False,True,,37,>30
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CC[NH+](CC[C@@H](c2cc(F)cc(F)c2)C2CCN(S(C)(=O)=O)CC2)CC1,8.4,1,tert_amine,base,False,True,,43,>30
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CC[NH+](CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cc(F)cc(F)c2)CC1,7.5,1,tert_amine,base,False,True,,43,>30
CCN(C)C(=O)Oc1cccc([C@H](C)[NH+](C)C)c1,8.99,1,tert_amine,base,False,True,,18,15-22
CCN(C)C(=O)[C@H]1C[C@@H](c2ccc(C[NH+]3CCCC3)c(F)c2)C1,9.3,1,tert_amine,base,False,True,,23,22-30
CCN(C)N,7.3,2,prim_amine,base,False,False,tert_amine,5,<15
CCN(C)N(C)C,6.38,1,tert_amine,base,False,False,,7,<15
CCN(C)N(C)CC,6.8,1,tert_amine,base,False,True,,8,<15
CCN(C)N(CC)CC,7.3,1,tert_amine,base,False,True,,9,<15
CCN(C)NC,6.85,2,sec_amine,base,False,False,tert_amine,6,<15
CCN(C)c1ccccc1,6.02,1,aniline_tert,base,False,True,,10,<15
CCN(C1=[NH+]CCN1)c1c(Br)cccc1Br,11.1,3,guanidine,base,False,True,amidine,16,15-22
CCN(CC)C(=O)C1(c2ccccc2)CC1C[NH3+],9.5,1,prim_amine,base,False,True,,18,15-22
CCN(CC)C(=O)NO,10.8,1,hydroxamic_acid,acid,False,True,,9,<15
CCN(CC)C(=O)N[C@H]1C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]2[NH+](C)C1,6.8,1,tert_amine,base,False,True,,25,22-30
CCN(CC)C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2[NH+](C)C1,7.8,1,tert_amine,base,False,True,,24,22-30
CCN(CC)C(=O)[C@@]1(c2ccc3c(c2)OCO3)C[C@H]1C[NH3+],9.6,1,prim_amine,base,False,True,,21,15-22
CCN(CC)C(=O)[C@@]1(c2ccccc2)C[C@H]1C[NH3+],9.6,1,prim_amine,base,False,True,,18,15-22
CCN(CC)C(=O)[C@]1(c2ccccc2)C[C@@H]1C[NH3+],9.7,1,prim_amine,base,False,True,,18,15-22
CCN(CC)C(=O)[C@]1(c2ccccc2)C[C@H]1C[NH3+],9.6,1,prim_amine,base,False,True,,18,15-22
CCN(CC)C(=O)c1cn2c(C)c(C)nc2c2c1CCC(c1ccccc1)O2,6.75,1,pyridine_N,base,False,True,,28,22-30
CCN(CC)C(=S)S,3.95,1,thiol,acid,False,False,,8,<15
CCN(CC)CC#N,4.18,1,tert_amine,base,False,False,,8,<15
CCN(CC)CCC#N,7.62,1,tert_amine,base,False,True,,9,<15
CCN(CC)CCS(=O)(=O)c1ccc(OC)c(OC)c1OC,7.41,1,tert_amine,base,False,True,,22,15-22
CCN(CC)CC[NH2+]C(N=O)c1nc(-c2ccccc2)no1,9.85,3,sec_amine,base,False,True,tert_amine,22,15-22
CCN(CC)N(C)C,6.88,1,tert_amine,base,False,True,,8,<15
CCN(CC)N(CC)CC,7.31,1,tert_amine,base,False,True,,10,<15
CCN(CC)NC,7.14,2,sec_amine,base,False,False,tert_amine,7,<15
CCN(CC)S(=O)(=O)c1ccccc1C(=O)[O-],2.96,1,carboxylic_acid,acid,False,True,,17,15-22
CCN(CC)S(=O)(=O)c1ccsc1C(=O)[O-],2.77,1,carboxylic_acid,acid,False,True,,16,15-22
CCN(CC)c1ccc(C)c2nc(-c3c(OC)cc(COC)cc3OC)c(C)cc12,5.86,2,pyridine_N,base,False,True,aniline_tert,30,22-30
CCN(CC)c1ccc(C)cc1,7.18,1,aniline_tert,base,False,True,,12,<15
CCN(CC)c1ccc(OC)c2nc(-c3c(OC)cc(COC)cc3OC)c(C)cc12,6.01,2,pyridine_N,base,False,True,aniline_tert,31,>30
CCN(CC)c1ccccc1,6.6,1,aniline_tert,base,False,True,,11,<15
CCN(CC)c1ccccc1C,7.18,1,aniline_tert,base,False,True,,12,<15
CCN(CC)c1ccccn1,7.32,2,pyridine_N,base,False,True,aniline_tert,11,<15
CCN(CC)c1nn[n-]n1,6.33,2,tetrazole_2,acid,True,True,aniline_tert,10,<15
CCN(CCC#N)CCC#N,4.55,1,tert_amine,base,False,False,,11,<15
CCN(CCC[NH+]1CCc2cc(OC)ccc2C1)S(=O)(=O)c1ccc(C)cc1,7.4,1,tert_amine,base,False,True,,28,22-30
CCN(CCC[NH+]1CCc2cc(OC)ccc2C1)S(=O)(=O)c1ccc(OC)cc1,7.4,1,tert_amine,base,False,True,,29,22-30
CCN(CCC[NH+]1CCc2cc(OC)ccc2C1)S(=O)(=O)c1cccc2ccccc12,7.4,1,tert_amine,base,False,True,,31,>30
CCN(CCC[NH+]1CCc2cc(OC)ccc2C1)S(=O)(=O)c1ccccc1,7.4,1,tert_amine,base,False,True,,27,22-30
CCN(Cc1cc(C(F)(F)F)ccc1-c1cc(CC(=O)[O-])n2cccnc12)C(=O)C1CC1,3.7,2,carboxylic_acid,acid,True,True,pyridine_N,32,>30
CCN(Cc1cc(C(F)(F)F)ccc1-c1nn(CC(=O)[O-])c2ccccc12)C(=O)C1CC1,2.8,1,carboxylic_acid,acid,False,True,,32,>30
CCN(N)CC,7.63,2,prim_amine,base,False,True,tert_amine,6,<15
CCN([O-])CC,5.62,1,tert_amine,base,False,False,,6,<15
CCN(c1ccccc1)C(C)(C)C,8.02,1,aniline_tert,base,False,False,,13,<15
CCN1CNS(=O)(=O)c2cc(Cl)ccc21,9.33,2,sulfonamide_2,acid,True,True,,15,<15
CCNC(=O)C1CCCC[NH2+]1,8.6,1,sec_amine,base,False,True,,11,<15
CCNC(=O)CS,8.14,1,thiol,acid,False,True,,7,<15
CCNC(=O)[C@H]1C[C@@](F)(c2ccc(C[NH+]3CCCC3)c(F)c2)C1,9.2,1,tert_amine,base,False,True,,23,22-30
CCNC(=O)c1ccc(-c2ccc(-c3ccccc3)n2Cc2cccc(N)n2)cc1,6.86,2,pyridine_N,base,False,True,,30,22-30
CCNC(=O)c1nc(OC)cc(N(C)C)n1,2.9,2,pyridine_N,base,False,True,aniline_tert,16,15-22
CCNN,7.95,2,prim_amine,base,False,True,sec_amine,4,<15
CCNN(C)C,6.58,2,sec_amine,base,False,False,tert_amine,6,<15
CCNN(C)CC,6.81,2,sec_amine,base,False,False,tert_amine,7,<15
CCNN(CC)CC,7.08,2,sec_amine,base,False,False,tert_amine,8,<15
CCNNC,7.5,1,sec_amine,base,False,True,,5,<15
CCNNCC,7.66,1,sec_amine,base,False,True,,6,<15
CCNc1cc(-c2nc(N)n[nH]2)ccn1,4.485,3,pyridine_N,base,False,True,aniline,15,<15
CCNc1ccc(C)cc1,5.72,1,aniline_sec,base,False,True,,10,<15
CCNc1cccc2ccccc12,4.19,1,aniline_sec,base,False,True,,13,<15
CCNc1ccccc1,5.29,1,aniline_sec,base,False,True,,9,<15
CCNc1ccccc1C,4.92,1,aniline_sec,base,False,True,,10,<15
CCNc1ncnc2c1cnn2C,4.24,2,pyridine_N,base,False,True,aniline_sec,13,<15
CCNc1nn[n-]n1,6.12,2,tetrazole_2,acid,True,True,aniline_sec,8,<15
CCOC(=O)C(C)[NH3+],7.8,1,prim_amine,base,False,True,,8,<15
CCOC(=O)C([NH3+])CC,7.71,1,prim_amine,base,False,True,,9,<15
CCOC(=O)C([NH3+])CC(C)C,7.63,1,prim_amine,base,False,True,,11,<15
CCOC(=O)C1(c2ccccc2)CCN(CC(F)(F)F)CC1,3.13,1,tert_amine,base,False,False,,22,15-22
CCOC(=O)C1(c2ccccc2)CCN(CC(F)F)CC1,5.23,1,tert_amine,base,False,False,,21,15-22
CCOC(=O)C1(c2ccccc2)CC[NH+](C)CC1,9.125,1,tert_amine,base,False,True,,18,15-22
CCOC(=O)C1(c2ccccc2)CC[NH+](CC)CC1,9.03,1,tert_amine,base,False,True,,19,15-22
CCOC(=O)C1(c2ccccc2)CC[NH+](CCF)CC1,7.43,1,tert_amine,base,False,True,,20,15-22
CCOC(=O)C1C(C[NH+]2CCOC[C@H]2C(=O)[O-])=NC(c2nccs2)=N[C@H]1c1cccc(F)c1Cl,5.7,3,carboxylic_acid,acid,True,True,pyridine_N,34,>30
CCOC(=O)C1C2c3ccccc3C(c3ccccc32)C1[NH+](C)C,7.48,1,tert_amine,base,False,True,,24,22-30
CCOC(=O)C1CC2CC[NH+]1CC2,8.8,1,tert_amine,base,False,True,,13,<15
CCOC(=O)C1CCc2nc3c(ccn4ccnc34)cc2C1,4.08,1,pyridine_N,base,False,True,,22,15-22
CCOC(=O)C1C[NH+]2CCC1CC2,9.64,1,tert_amine,base,False,True,,13,<15
CCOC(=O)CC(C(=O)OCC)n1ccnc1,6.02,1,pyridine_N,base,False,True,,17,15-22
CCOC(=O)CC(CC(=O)OCC)n1ccnc1,6.45,1,pyridine_N,base,False,True,,18,15-22
CCOC(=O)CC([NH2+]C)c1ccccc1,8.23,1,sec_amine,base,False,True,,15,<15
CCOC(=O)CC(c1ccccc1)[NH+](C)C,7.66,1,tert_amine,base,False,True,,16,15-22
CCOC(=O)CCCCC[NH3+],10.37,1,prim_amine,base,False,True,,11,<15
CCOC(=O)CCCC[NH3+],10.15,1,prim_amine,base,False,True,,10,<15
CCOC(=O)CCC[NH3+],9.71,1,prim_amine,base,False,True,,9,<15
CCOC(=O)CCCc1ccccn1,5.32,1,pyridine_N,base,False,True,,14,<15
CCOC(=O)CC[NH+](C)C,8.6,1,tert_amine,base,False,True,,10,<15
CCOC(=O)CC[NH3+],9.13,1,prim_amine,base,False,True,,8,<15
CCOC(=O)C[C@H]([NH3+])c1ccccc1,8.32,1,prim_amine,base,False,True,,14,<15
CCOC(=O)C[NH3+],7.74,1,prim_amine,base,False,True,,7,<15
CCOC(=O)Cc1ccccn1,4.25,1,pyridine_N,base,False,True,,12,<15
CCOC(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CC[NH2+]C1,9.6,1,sec_amine,base,False,True,,24,22-30
CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,4.58,1,pyridine_N,base,False,True,,27,22-30
CCOC(=O)N1CC[NH+](C)CC1,7.31,1,tert_amine,base,False,True,,12,<15
CCOC(=O)N1CC[NH+](Cc2nc(-c3cccc(Cl)c3)no2)CC1,3.4,2,tert_amine,base,False,False,pyridine_N,24,22-30
CCOC(=O)N1CC[NH+](Cc2nnc(-c3cc(Cl)ccc3F)o2)CC1,3.5,1,tert_amine,base,False,False,,25,22-30
CCOC(=O)N1CC[NH+](Cc2nnc(-c3cccc(Cl)c3)o2)CC1,3.5,1,tert_amine,base,False,False,,24,22-30
CCOC(=O)N1CC[NH+](Cc2noc(-c3cc(Cl)ccc3F)n2)CC1,4.0,2,tert_amine,base,False,False,pyridine_N,25,22-30
CCOC(=O)N1CC[NH2+]CC1,8.28,1,sec_amine,base,False,True,,11,<15
